Date,Open,High,Low,Close,Adj Close,Volume,year,day,month
2003-12-26,82.182793,82.422615,81.579361,82.035805,69.266747,22227949.0,2003,26,12
2003-12-29,82.469032,83.389656,82.345253,83.126617,70.187767,21411358.0,2003,29,12
2003-12-30,83.087936,89.741165,82.817169,87.0644,73.51265,79606074.0,2003,30,12
2003-12-31,86.956093,90.1744,86.956093,88.634872,74.838661,74140074.0,2003,31,12
2004-01-01,89.741165,89.741165,87.75293,88.294472,74.551239,26312631.0,2004,1,1
2004-01-02,88.890167,91.118225,88.294472,90.545738,76.452095,52452389.0,2004,2,1
2004-01-05,90.514793,91.272949,88.503357,89.748901,75.779289,39429761.0,2004,5,1
2004-01-06,89.895889,91.056335,87.273285,88.565247,74.779861,37455460.0,2004,6,1
2004-01-07,88.224846,90.127975,87.729721,89.764374,75.792343,38421922.0,2004,7,1
2004-01-08,90.514793,92.510765,90.228554,91.303902,77.092239,34509791.0,2004,8,1
2004-01-09,92.835686,93.709892,88.990746,89.53228,75.596382,56624334.0,2004,9,1
2004-01-12,89.431709,90.344597,87.915398,88.387306,74.629639,36120165.0,2004,12,1
2004-01-13,88.696762,91.21106,88.542038,90.886139,76.73951,37954063.0,2004,13,1
2004-01-14,91.288422,92.680962,91.288422,92.371506,77.993675,33026053.0,2004,14,1
2004-01-15,93.377228,93.748573,88.90564,89.447182,75.524536,43458195.0,2004,15,1
2004-01-16,90.514793,90.793304,88.503357,89.911362,75.916473,52075827.0,2004,16,1
2004-01-19,89.919098,91.133698,88.054649,90.476112,76.393311,36014637.0,2004,19,1
2004-01-20,91.133698,92.495293,88.248055,88.882431,75.047668,39107598.0,2004,20,1
2004-01-21,88.387306,89.694748,84.728035,85.555824,72.238876,41828425.0,2004,21,1
2004-01-22,85.56356,88.952057,81.579361,82.817169,69.926506,66044772.0,2004,22,1
2004-01-23,83.397392,86.84005,82.275627,86.31398,72.879013,60083000.0,2004,23,1
2004-01-26,86.31398,86.31398,86.31398,86.31398,72.879013,0.0,2004,26,1
2004-01-27,86.963829,90.267235,86.700798,89.841736,75.857674,45707278.0,2004,27,1
2004-01-28,90.978973,91.172379,88.124275,89.075844,75.210983,53995638.0,2004,28,1
2004-01-29,89.895889,90.654045,87.46669,88.425995,74.662292,95596293.0,2004,29,1
2004-01-30,88.580719,89.648331,86.337189,86.731743,73.231766,39872162.0,2004,30,1
2004-02-02,86.731743,86.731743,86.731743,86.731743,73.231766,0.0,2004,2,2
2004-02-03,86.956093,87.389328,84.929184,85.671867,72.336861,44683236.0,2004,3,2
2004-02-04,85.927162,88.967529,85.029755,88.410522,74.649223,47641592.0,2004,4,2
2004-02-05,88.890167,89.509071,86.53833,87.358383,73.760864,46665235.0,2004,5,2
2004-02-06,88.000496,89.276985,87.281021,89.029427,75.171822,42322239.0,2004,6,2
2004-02-09,89.509071,91.288422,89.509071,91.08728,76.90934,32256015.0,2004,9,2
2004-02-10,91.597878,92.588127,90.607628,91.791283,77.503777,57189714.0,2004,10,2
2004-02-11,95.930206,95.930206,89.911362,90.870667,76.726463,40135731.0,2004,11,2
2004-02-12,91.32711,92.046585,90.360069,90.932556,76.778702,38268121.0,2004,12,2
2004-02-13,90.692734,92.433395,90.375542,92.123947,77.784645,30195549.0,2004,13,2
2004-02-16,92.526237,93.145142,91.32711,91.744865,77.464577,36790246.0,2004,16,2
2004-02-17,91.61335,93.609314,91.288422,92.642281,78.222305,59599326.0,2004,17,2
2004-02-18,93.121933,94.460312,92.858894,93.586105,79.019218,72940381.0,2004,18,2
2004-02-19,93.624786,94.228226,89.748901,90.104767,76.07975,53980023.0,2004,19,2
2004-02-20,89.911362,92.062057,89.818527,90.893875,76.746048,64874446.0,2004,20,2
2004-02-23,91.133698,91.907333,86.662109,87.474426,73.858833,60695902.0,2004,23,2
2004-02-24,85.950371,87.977287,85.09938,87.536316,73.91111,81137573.0,2004,24,2
2004-02-25,88.193901,88.193901,85.44751,85.903954,72.532814,44999841.0,2004,25,2
2004-02-26,85.718285,87.311966,83.397392,83.90799,70.847534,67753119.0,2004,26,2
2004-02-27,84.410851,86.120575,84.325752,85.826591,72.467491,53397769.0,2004,27,2
2004-03-01,88.039177,88.108803,86.074158,87.776138,74.113586,40298354.0,2004,1,3
2004-03-02,87.776138,87.776138,87.776138,87.776138,74.113586,0.0,2004,2,3
2004-03-03,88.062386,90.344597,87.745193,89.872681,75.883804,55043916.0,2004,3,3
2004-03-04,89.431709,90.360069,88.286736,88.758652,74.943176,27467523.0,2004,4,3
2004-03-05,88.348625,90.901611,88.348625,90.692734,76.576195,26737129.0,2004,5,3
2004-03-08,90.978973,92.680962,90.886139,92.178101,77.830383,31395605.0,2004,8,3
2004-03-09,92.835686,92.835686,89.509071,90.406487,76.334518,29521953.0,2004,9,3
2004-03-10,89.895889,90.050613,88.224846,88.766388,74.949699,26311144.0,2004,10,3
2004-03-11,88.503357,89.431709,87.110817,87.551788,73.924156,36059219.0,2004,11,3
2004-03-12,87.342911,88.039177,85.880745,87.048927,73.499557,34968750.0,2004,12,3
2004-03-15,87.737457,88.162956,83.552116,84.333488,71.206779,42811193.0,2004,15,3
2004-03-16,83.552116,85.8498,82.85585,83.838364,70.788734,55014890.0,2004,16,3
2004-03-17,84.325752,85.408829,82.801697,83.614006,70.599312,51775664.0,2004,17,3
2004-03-18,83.861572,84.186493,79.738121,80.318344,67.816612,72288067.0,2004,18,3
2004-03-19,79.993416,81.780502,79.993416,80.960457,68.358788,50647322.0,2004,19,3
2004-03-22,78.77108,80.91404,78.221802,78.554466,66.327293,41592595.0,2004,22,3
2004-03-23,78.755608,80.070778,78.175385,79.181107,66.856369,42912456.0,2004,23,3
2004-03-24,79.219788,79.722649,78.260483,79.266205,66.928246,45797011.0,2004,24,3
2004-03-25,79.382248,80.504013,78.956749,79.536972,67.15686,62120781.0,2004,25,3
2004-03-26,80.140404,82.051277,80.140404,81.339531,68.678856,48778763.0,2004,26,3
2004-03-29,81.409164,82.716599,81.246696,81.819183,69.083855,36903472.0,2004,29,3
2004-03-30,82.020332,83.041519,81.393684,81.563889,68.868286,41131884.0,2004,30,3
2004-03-31,81.548416,83.552116,81.192543,83.250404,70.292297,35476447.0,2004,31,3
2004-04-01,83.397392,86.290771,83.397392,86.004524,72.617729,50050577.0,2004,1,4
2004-04-02,100.571991,100.571991,85.989052,87.544052,73.917618,46044655.0,2004,2,4
2004-04-05,87.729721,89.950043,87.729721,88.983009,75.132607,41857773.0,2004,5,4
2004-04-06,89.122261,90.112503,87.366119,89.029427,75.171822,46162334.0,2004,6,4
2004-04-07,89.717957,89.880417,88.193901,88.812805,74.988884,26871205.0,2004,7,4
2004-04-08,88.193901,89.694748,87.497635,88.650345,74.851715,29982276.0,2004,8,4
2004-04-09,88.650345,88.650345,88.650345,88.650345,74.851715,0.0,2004,9,4
2004-04-12,89.044899,89.044899,86.445496,86.917412,73.388519,24759493.0,2004,12,4
2004-04-13,87.265549,89.106789,85.934898,88.704498,74.897453,26207154.0,2004,13,4
2004-04-14,88.704498,88.704498,88.704498,88.704498,74.897453,0.0,2004,14,4
2004-04-15,89.570969,89.926834,87.048927,87.474426,73.858833,38465257.0,2004,15,4
2004-04-16,87.574997,88.6194,87.219131,87.598206,73.963356,19580950.0,2004,16,4
2004-04-19,87.188179,88.101067,85.192215,85.501663,72.193146,26335297.0,2004,19,4
2004-04-20,85.795647,85.795647,84.789925,85.46299,72.1605,22703344.0,2004,20,4
2004-04-21,85.107117,88.108803,85.09938,87.938606,74.250771,30643715.0,2004,21,4
2004-04-22,87.884453,88.78186,87.188179,88.000496,74.303001,20926062.0,2004,22,4
2004-04-23,87.884453,88.936584,87.443481,87.776138,74.113586,23192214.0,2004,23,4
2004-04-27,86.646645,86.646645,83.142097,83.467018,70.475204,43193553.0,2004,27,4
2004-04-28,83.559853,84.944656,83.111145,83.614006,70.599312,42546481.0,2004,28,4
2004-04-29,83.397392,84.171021,81.463318,81.896545,69.149162,106785818.0,2004,29,4
2004-04-30,87.420273,96.719315,80.797997,81.455582,68.77684,48054496.0,2004,30,4
2004-05-03,81.54068,82.206001,79.792274,81.76503,69.038116,53238642.0,2004,3,5
2004-05-04,82.91774,97.949387,81.865601,82.120903,69.338615,30931023.0,2004,4,5
2004-05-05,82.314308,82.538666,81.548416,82.004852,69.240616,27572734.0,2004,5,5
2004-05-06,82.778488,84.062714,82.646973,83.629478,70.612366,38093122.0,2004,6,5
2004-05-07,82.314308,83.32003,81.819183,82.376198,69.554161,28736158.0,2004,7,5
2004-05-10,81.958443,81.958443,79.714912,80.333817,67.829689,41311162.0,2004,10,5
2004-05-11,79.003166,79.065063,74.833298,75.854492,64.047577,47128440.0,2004,11,5
2004-05-12,74.887451,77.270233,74.887451,76.844742,64.883682,40365970.0,2004,12,5
2004-05-13,74.268547,81.130653,73.340195,79.134689,66.817215,84522980.0,2004,13,5
2004-05-14,78.910332,80.117195,72.90696,73.819839,62.329628,79554570.0,2004,14,5
2004-05-17,72.721291,73.015266,59.058968,62.555779,52.818829,60540789.0,2004,17,5
2004-05-18,66.532242,70.849098,63.453194,67.104729,56.659729,87264534.0,2004,18,5
2004-05-19,68.737091,72.102386,68.737091,70.005844,59.109283,74454223.0,2004,19,5
2004-05-20,71.638206,71.901237,68.102715,68.574631,58.996552,60733872.0,2004,20,5
2004-05-21,68.373482,68.388954,66.539978,68.002136,58.504025,43594649.0,2004,21,5
2004-05-24,69.626762,70.864571,68.86087,70.222458,60.4142,43670117.0,2004,24,5
2004-05-25,70.090942,71.158554,67.561172,70.508705,60.660492,51747052.0,2004,25,5
2004-05-26,71.174026,72.411835,70.462288,71.06572,61.139702,44238224.0,2004,26,5
2004-05-27,69.936218,70.794945,69.100693,69.479774,59.775261,36890791.0,2004,27,5
2004-05-28,69.170326,69.766022,65.944283,66.950005,57.598835,57552761.0,2004,28,5
2004-05-31,66.764328,67.909302,63.824535,66.501297,57.212803,62386999.0,2004,31,5
2004-06-01,67.30587,68.543678,66.864906,67.182091,57.798519,40169468.0,2004,1,6
2004-06-02,67.445129,68.53595,67.24398,67.994408,58.497364,27769527.0,2004,2,6
2004-06-03,69.007858,69.967163,65.46463,66.276947,57.019794,46590025.0,2004,3,6
2004-06-04,65.449158,67.30587,65.387268,67.073784,57.705318,39758290.0,2004,4,6
2004-06-07,67.30587,69.564873,67.30587,68.822189,59.209534,42731465.0,2004,7,6
2004-06-08,68.853134,70.640221,68.311592,70.439079,60.600571,46958734.0,2004,8,6
2004-06-09,70.709846,70.903259,69.518456,69.750549,60.008221,33195682.0,2004,9,6
2004-06-10,69.456566,69.936218,68.853134,69.270897,59.595551,22729416.0,2004,10,6
2004-06-11,69.162582,69.162582,66.532242,66.795273,57.465721,30523257.0,2004,11,6
2004-06-14,66.377518,67.677216,65.681252,67.290398,57.891697,46859643.0,2004,14,6
2004-06-15,67.321342,70.01358,67.151146,69.719604,59.981594,43856996.0,2004,15,6
2004-06-16,70.090942,70.524178,68.481789,69.031067,59.38924,29432052.0,2004,16,6
2004-06-17,69.533928,70.70211,67.940247,70.292084,60.474121,38149467.0,2004,17,6
2004-06-18,70.245667,70.245667,68.257439,68.814453,59.202873,31797082.0,2004,18,6
2004-06-21,69.038803,69.301842,67.004158,67.228508,57.838448,37749095.0,2004,21,6
2004-06-22,66.965477,68.156868,66.532242,66.803017,57.472378,34854419.0,2004,22,6
2004-06-23,67.38324,67.38324,63.306202,63.631126,54.743523,71541160.0,2004,23,6
2004-06-24,63.592445,65.835976,63.592445,65.456894,56.31427,76303788.0,2004,24,6
2004-06-25,65.603882,67.553436,65.46463,66.7798,57.452396,53182918.0,2004,25,6
2004-06-28,66.609604,68.53595,66.609604,68.342537,58.79686,35084426.0,2004,28,6
2004-06-29,68.079506,69.201271,67.236244,68.582359,59.003189,44893944.0,2004,29,6
2004-06-30,68.729355,69.046539,66.222794,66.478088,57.192837,57323679.0,2004,30,6
2004-07-01,67.986671,68.064034,66.547714,67.855148,58.377556,31965728.0,2004,1,7
2004-07-02,67.30587,67.83194,66.609604,67.135674,57.758568,36685280.0,2004,2,7
2004-07-05,67.213036,68.07177,66.416199,66.601868,57.29932,46653072.0,2004,5,7
2004-07-06,66.640549,67.924774,66.346573,67.83194,58.35759,38203058.0,2004,6,7
2004-07-07,67.924774,68.543678,67.30587,67.83194,58.35759,47073828.0,2004,7,7
2004-07-08,68.025352,69.147118,66.238258,66.841698,57.505653,70899026.0,2004,8,7
2004-07-09,61.890457,68.280647,61.890457,67.909302,58.424141,29294829.0,2004,9,7
2004-07-12,67.615326,68.079506,66.85717,67.576645,58.137955,18583782.0,2004,12,7
2004-07-13,67.151146,67.878357,66.307892,66.609604,57.305988,15197341.0,2004,13,7
2004-07-14,67.011894,67.011894,64.47438,64.675529,55.642044,44290917.0,2004,14,7
2004-07-15,65.093292,65.665779,64.250031,65.00045,55.921581,48207450.0,2004,15,7
2004-07-16,65.294434,66.114479,64.721947,65.673515,56.500629,53073292.0,2004,16,7
2004-07-19,65.913338,66.362045,65.325378,65.572937,56.414116,39911528.0,2004,19,7
2004-07-20,69.626762,69.626762,65.139709,66.307892,57.046402,65072383.0,2004,20,7
2004-07-21,66.686966,68.033089,66.516769,67.197563,57.811825,33509469.0,2004,21,7
2004-07-22,68.69841,70.856834,67.77005,70.384926,60.553993,67410927.0,2004,22,7
2004-07-23,70.864571,72.520142,70.268875,72.141068,62.064846,56909250.0,2004,23,7
2004-07-26,72.102386,74.113823,71.189499,73.850792,63.535778,52033888.0,2004,26,7
2004-07-27,74.268547,74.732727,71.560844,71.963127,61.911755,100698139.0,2004,27,7
2004-07-28,71.483482,73.494919,71.483482,72.860542,62.683826,53450972.0,2004,28,7
2004-07-29,73.494919,73.572281,72.60524,73.417557,63.163029,33862984.0,2004,29,7
2004-07-30,73.510391,75.893173,73.502655,75.645615,65.079895,45958942.0,2004,30,7
2004-08-02,75.506355,76.744171,75.049919,76.450188,65.772095,45721089.0,2004,2,8
2004-08-03,76.473396,77.339867,75.413521,75.722977,65.146454,53787987.0,2004,3,8
2004-08-04,75.970535,76.512077,74.817825,76.318672,65.658958,43565869.0,2004,4,8
2004-08-05,76.883423,78.090286,76.612648,77.827248,66.95681,41070667.0,2004,5,8
2004-08-06,77.657051,77.819511,76.016953,76.419243,65.745461,35414305.0,2004,6,8
2004-08-09,76.125259,76.620384,75.220116,76.156204,65.519173,38898894.0,2004,9,8
2004-08-10,76.287727,77.277969,75.815811,76.852478,66.118202,30126867.0,2004,10,8
2004-08-11,76.898895,77.177399,73.889473,74.260811,63.888519,46183313.0,2004,11,8
2004-08-12,74.299492,74.856506,72.922432,73.5336,63.262882,40958126.0,2004,12,8
2004-08-13,73.804375,74.423279,73.185463,73.788895,63.48251,47831896.0,2004,13,8
2004-08-16,73.363403,74.477432,72.930168,74.090614,63.742085,32370327.0,2004,16,8
2004-08-17,85.873009,85.873009,73.657379,74.206657,63.841942,35878338.0,2004,17,8
2004-08-18,73.773422,73.773422,72.612976,72.806389,62.637249,28278394.0,2004,18,8
2004-08-19,73.030739,73.773422,72.891487,73.525864,63.256218,30267845.0,2004,19,8
2004-08-20,73.580017,73.665115,71.560844,71.700096,61.685455,33592441.0,2004,20,8
2004-08-23,71.792931,72.055962,69.394676,69.820175,60.06813,52230810.0,2004,23,8
2004-08-24,70.021317,70.972885,69.727341,70.176041,60.37429,47084182.0,2004,24,8
2004-08-25,70.245667,71.00383,69.696388,70.864571,60.966652,40541965.0,2004,25,8
2004-08-26,71.328751,72.15654,71.06572,71.282333,61.326046,42216549.0,2004,26,8
2004-08-27,71.367432,71.700096,70.191513,70.895515,60.993271,30828151.0,2004,27,8
2004-08-30,71.344223,72.473724,71.344223,72.288055,62.191303,22656364.0,2004,30,8
2004-08-31,72.419571,73.781158,72.419571,73.59549,63.316135,34272565.0,2004,31,8
2004-09-01,73.59549,74.175713,73.355667,73.649643,63.362705,21271266.0,2004,1,9
2004-09-02,73.494919,73.959099,72.829597,73.023003,62.823589,24176140.0,2004,2,9
2004-09-03,73.154518,73.479446,72.504669,73.30925,63.069862,25309445.0,2004,3,9
2004-09-06,73.510391,74.253075,73.425293,73.819839,63.509144,18366837.0,2004,6,9
2004-09-07,73.665115,75.25106,73.665115,75.003494,64.527458,40774944.0,2004,7,9
2004-09-08,75.351631,75.351631,74.438751,74.68631,64.254585,26741453.0,2004,8,9
2004-09-09,75.320686,75.413521,74.469696,75.15049,64.653923,33203315.0,2004,9,9
2004-09-10,75.042183,75.622406,74.601212,75.483147,64.94014,18459097.0,2004,10,9
2004-09-13,75.955063,76.558495,75.073128,75.962799,65.352776,28573535.0,2004,13,9
2004-09-14,76.047897,76.256783,74.84877,75.25106,64.740456,23147322.0,2004,14,9
2004-09-15,75.343895,76.094315,74.949341,75.452202,64.913506,21519982.0,2004,15,9
2004-09-16,75.583717,76.094315,74.694046,75.947327,65.33947,22169750.0,2004,16,9
2004-09-17,76.674538,78.910332,76.612648,78.778816,67.775475,53617654.0,2004,17,9
2004-09-20,79.219788,79.219788,77.370811,77.68026,66.830338,29253672.0,2004,20,9
2004-09-21,77.517799,78.755608,76.99173,78.523521,67.555847,32666586.0,2004,21,9
2004-09-22,78.291428,78.36879,77.386284,77.896873,67.016716,37216244.0,2004,22,9
2004-09-23,77.517799,77.951035,77.053619,77.370811,66.564133,31976567.0,2004,23,9
2004-09-24,77.363075,78.407471,76.597176,77.185135,66.404411,37100743.0,2004,24,9
2004-09-27,76.744171,76.953049,76.078842,76.651329,65.94516,22852698.0,2004,27,9
2004-09-28,76.573967,77.633842,76.434715,76.790588,66.064957,31496777.0,2004,28,9
2004-09-29,76.92984,79.916054,76.40377,79.575653,68.461006,52923621.0,2004,29,9
2004-09-30,79.529236,80.418915,79.529236,80.132668,68.940231,39245784.0,2004,30,9
2004-10-01,80.163612,82.778488,79.258469,82.507713,70.983536,43835086.0,2004,1,10
2004-10-04,82.469032,85.006546,82.469032,84.511421,72.707382,36879054.0,2004,4,10
2004-10-05,84.480476,84.75898,83.134354,83.536644,71.868752,24649951.0,2004,5,10
2004-10-06,83.38192,85.989052,83.38192,84.53463,72.727341,47788154.0,2004,6,10
2004-10-07,85.083908,87.327438,84.673882,86.460968,74.384621,44146837.0,2004,7,10
2004-10-08,86.646645,87.033455,85.432037,85.78791,73.805573,26402454.0,2004,8,10
2004-10-11,85.873009,86.37587,84.333488,84.619728,72.800568,16566424.0,2004,11,10
2004-10-12,84.635201,85.401093,82.484505,82.793961,71.229813,25808495.0,2004,12,10
2004-10-14,83.087936,84.465004,82.577347,84.000824,72.268089,28691214.0,2004,14,10
2004-10-15,84.526894,86.166992,83.869308,84.526894,72.720703,37568886.0,2004,15,10
2004-10-18,84.944656,85.950371,84.480476,85.207687,73.306412,27107364.0,2004,18,10
2004-10-19,85.594505,87.095345,85.408829,86.623428,74.524414,35597196.0,2004,19,10
2004-10-20,87.729721,87.729721,84.581047,84.813133,72.966934,47230388.0,2004,20,10
2004-10-21,84.967865,85.548088,83.026047,83.428337,71.775581,39671730.0,2004,21,10
2004-10-22,83.428337,83.428337,83.428337,83.428337,71.775581,0.0,2004,22,10
2004-10-25,83.552116,84.171021,82.654709,83.056992,71.456093,55106084.0,2004,25,10
2004-10-26,92.835686,92.835686,83.111145,85.370148,73.446167,41331275.0,2004,26,10
2004-10-27,85.493935,85.718285,83.273613,83.644951,71.961929,70270237.0,2004,27,10
2004-10-28,84.00856,84.867287,83.026047,83.335503,71.695694,54483041.0,2004,28,10
2004-10-29,83.706841,84.171021,81.579361,81.873337,70.437775,35575493.0,2004,29,10
2004-11-01,82.298836,82.724335,81.339531,81.981651,70.530945,31630646.0,2004,1,11
2004-11-02,82.623764,84.403114,82.623764,84.078186,72.334656,32774809.0,2004,2,11
2004-11-03,84.310272,84.542366,83.265877,84.124603,72.37458,28713098.0,2004,3,11
2004-11-04,85.718285,90.824249,82.964157,83.134354,71.522659,39587065.0,2004,4,11
2004-11-05,83.706841,84.132339,83.010574,83.60627,71.928665,20482679.0,2004,5,11
2004-11-08,84.171021,84.99881,83.706841,83.915726,72.194893,27200593.0,2004,8,11
2004-11-09,84.310272,84.410851,83.327766,83.552116,71.882072,20838087.0,2004,9,11
2004-11-10,83.799683,84.557838,83.799683,84.225174,72.461113,23535796.0,2004,10,11
2004-11-11,84.588783,85.370148,83.799683,84.465004,72.66745,37005381.0,2004,11,11
2004-11-12,85.09938,85.401093,83.78421,84.410851,72.62085,8169705.0,2004,12,11
2004-11-15,84.410851,84.410851,84.410851,84.410851,72.62085,0.0,2004,15,11
2004-11-16,84.635201,84.635201,83.165306,84.302544,72.527679,31668358.0,2004,16,11
2004-11-17,84.480476,84.921448,83.745529,84.132339,72.381256,22762823.0,2004,17,11
2004-11-18,84.325752,85.037491,83.335503,84.441795,72.647491,44743795.0,2004,18,11
2004-11-19,82.85585,84.016296,80.960457,81.594833,70.198174,57093802.0,2004,19,11
2004-11-22,80.271927,83.366447,78.755608,82.399406,70.890366,87538521.0,2004,22,11
2004-11-23,82.469032,82.840378,80.782516,81.741821,70.324608,54067946.0,2004,23,11
2004-11-24,82.004852,82.004852,78.863914,79.707176,68.574173,53155224.0,2004,24,11
2004-11-25,78.910332,80.975929,77.378548,77.881409,67.003403,114248196.0,2004,25,11
2004-11-26,77.881409,77.881409,77.881409,77.881409,67.003403,0.0,2004,26,11
2004-11-29,77.053619,79.374512,75.351631,78.879387,67.862,131462287.0,2004,29,11
2004-11-30,79.219788,81.030083,79.080528,80.001152,68.82708,73002464.0,2004,30,11
2004-12-01,80.921776,83.056992,80.921776,81.618042,70.218132,40096041.0,2004,1,12
2004-12-02,82.175056,84.171021,81.246696,83.861572,72.148285,67371309.0,2004,2,12
2004-12-03,80.496277,84.774452,80.496277,84.124603,72.37458,48138076.0,2004,3,12
2004-12-06,84.171021,84.635201,81.795975,82.151848,70.677383,34733250.0,2004,6,12
2004-12-07,82.793961,82.793961,79.142426,80.001152,68.82708,49067079.0,2004,7,12
2004-12-08,80.61232,81.231224,78.299164,78.569939,67.595772,48004705.0,2004,8,12
2004-12-09,78.616356,79.683968,77.363075,79.250732,68.181473,43576449.0,2004,9,12
2004-12-10,79.374512,79.374512,76.69001,77.239288,66.450966,61335535.0,2004,10,12
2004-12-13,77.208344,78.136703,75.25106,77.726677,66.870308,63503520.0,2004,13,12
2004-12-14,77.672523,78.600883,76.744171,78.260483,67.329536,39417604.0,2004,14,12
2004-12-15,78.24501,78.24501,76.171684,76.604912,65.905212,45062597.0,2004,15,12
2004-12-16,76.589439,76.891159,75.514091,75.986008,65.372734,45699141.0,2004,16,12
2004-12-17,75.815811,76.697746,74.059669,74.353645,63.968376,74349341.0,2004,17,12
2004-12-20,75.042183,75.61467,73.046211,74.369118,63.981701,136329286.0,2004,20,12
2004-12-21,74.810089,76.078842,74.485168,75.042183,64.560745,71162801.0,2004,21,12
2004-12-22,75.498619,77.177399,75.049919,76.597176,65.898552,62398161.0,2004,22,12
2004-12-23,77.161926,78.794289,76.976257,78.337845,67.396095,55992902.0,2004,23,12
2004-12-24,79.683968,81.339531,78.964485,80.983665,69.672371,60812139.0,2004,24,12
2004-12-27,80.457596,84.635201,78.345581,79.98568,68.813774,120445597.0,2004,27,12
2004-12-28,80.44986,81.850128,80.240974,81.625778,70.224785,49613974.0,2004,28,12
2004-12-29,81.881073,83.358711,81.47879,82.236946,70.75058,44792410.0,2004,29,12
2004-12-30,82.6315,83.374184,80.643265,80.937248,69.632431,43606198.0,2004,30,12
2004-12-31,82.198265,82.910004,81.324059,82.577347,71.043457,30907724.0,2004,31,12
2005-01-03,83.459282,84.325752,82.592819,84.147812,72.394562,44391146.0,2005,3,1
2005-01-04,85.09938,85.09938,81.942963,82.198265,70.717308,33984747.0,2005,4,1
2005-01-05,81.385956,82.538666,79.8619,81.997124,70.544258,51895844.0,2005,5,1
2005-01-06,81.695404,83.010574,80.805733,81.416901,70.045097,42447893.0,2005,6,1
2005-01-07,82.778488,84.743507,81.625778,83.900253,72.18158,49904274.0,2005,7,1
2005-01-10,84.348961,84.774452,82.175056,82.646973,71.10334,34479667.0,2005,10,1
2005-01-11,82.778488,82.778488,80.937248,81.347267,69.985168,27302864.0,2005,11,1
2005-01-12,81.850128,82.004852,79.69944,80.179085,68.980164,48233903.0,2005,12,1
2005-01-13,81.231224,81.347267,80.22551,80.473068,69.23307,36850410.0,2005,13,1
2005-01-14,81.022346,81.022346,79.080528,79.513763,68.407776,32457029.0,2005,14,1
2005-01-17,79.683968,80.14814,78.043869,79.150162,68.094948,32591227.0,2005,17,1
2005-01-18,79.389984,80.828941,78.732399,79.041847,68.001755,41206093.0,2005,18,1
2005-01-19,79.529236,80.21003,79.096008,79.482819,68.381149,21031287.0,2005,19,1
2005-01-20,78.925804,79.683968,78.012924,79.142426,68.088295,23675313.0,2005,20,1
2005-01-24,79.451874,80.666473,78.229538,78.399734,67.449348,43338454.0,2005,24,1
2005-01-25,78.275955,78.894859,77.123245,77.610634,66.770454,53055861.0,2005,25,1
2005-01-27,78.152176,79.374512,77.935562,78.3069,67.369492,44646139.0,2005,27,1
2005-01-28,78.446152,80.991402,75.815811,80.805733,69.519287,36676348.0,2005,28,1
2005-01-31,81.231224,82.701126,80.875359,82.360725,70.857086,39622127.0,2005,31,1
2005-02-01,82.608292,84.635201,82.012596,84.00856,72.274757,51812568.0,2005,1,2
2005-02-02,84.201965,84.689354,82.035805,82.554131,71.023483,31670012.0,2005,2,2
2005-02-03,83.521172,84.078186,82.933212,83.699104,72.00853,21304531.0,2005,3,2
2005-02-04,84.171021,84.325752,82.376198,83.111145,71.502693,25704834.0,2005,4,2
2005-02-07,92.495293,92.495293,81.795975,82.059013,70.597511,16694185.0,2005,7,2
2005-02-08,82.314308,83.049255,81.850128,82.592819,71.056763,23284351.0,2005,8,2
2005-02-09,82.662445,83.629478,82.6315,83.111145,71.502693,16695303.0,2005,9,2
2005-02-10,83.227196,84.279327,82.2911,83.938934,72.214851,22942573.0,2005,10,2
2005-02-11,84.178757,85.408829,84.031769,84.69709,72.867119,35951396.0,2005,11,2
2005-02-14,85.393356,85.602242,83.374184,84.101395,72.354622,24847352.0,2005,14,2
2005-02-15,84.116867,84.116867,82.85585,83.428337,71.775581,21839088.0,2005,15,2
2005-02-16,83.405128,84.155548,82.329781,82.786224,71.223137,23201133.0,2005,16,2
2005-02-17,82.933212,83.203987,82.028069,82.910004,71.329636,21753886.0,2005,17,2
2005-02-18,82.933212,83.985352,82.175056,82.654709,71.110008,28009131.0,2005,18,2
2005-02-21,82.662445,83.366447,82.252419,82.701126,71.14994,21666758.0,2005,21,2
2005-02-22,82.623764,83.761002,82.322044,83.482491,71.822166,27514955.0,2005,22,2
2005-02-23,83.505699,85.09938,83.505699,84.836342,72.986931,35992126.0,2005,23,2
2005-02-24,85.145798,85.640923,84.418587,84.635201,72.813881,32128144.0,2005,24,2
2005-02-25,85.09938,85.238632,83.273613,83.575325,71.902031,25746392.0,2005,25,2
2005-02-28,83.583061,86.646645,82.910004,86.066422,74.045181,48994712.0,2005,28,2
2005-03-01,86.259827,86.259827,84.248383,84.720299,72.887085,31503176.0,2005,1,3
2005-03-02,84.635201,85.401093,84.256119,85.045227,73.166618,33582120.0,2005,2,3
2005-03-03,85.130325,87.033455,85.130325,86.430023,74.358025,41941612.0,2005,3,3
2005-03-04,86.577011,88.719971,86.577011,88.511093,76.148415,56297317.0,2005,4,3
2005-03-07,85.903954,91.358055,85.903954,90.808777,78.12516,46864639.0,2005,7,3
2005-03-08,91.102753,91.853172,90.081558,91.458626,78.684242,46811623.0,2005,8,3
2005-03-09,92.07753,92.951729,90.367805,90.955765,78.251625,49226470.0,2005,9,3
